Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_staff_tested,fac_staff_positive,fac_staff_recovered,fac_staff_deaths,fac_inc_tested,fac_inc_positive,fac_inc_recovered,fac_inc_deaths,sum _staff_testsconducted,sum_inc_partiallyvaccinated,sum_inc_fullyvaccinated,sum_staff_partiallyvaccinated,sum_staff_fullyvaccinated,x18,x19,facility_bjs,fac_state,fac_city,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_deaths,sum_staff_positive,sum_staff_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,oldnew,sum_inc_firstdoserefusal,sum_inc_seconddoserefusal,state
2864,2021-05-19,44330,MD,Jessup Correctional Institution (JCI),,144.0,143.0,,,357.0,352.0,3.0,,,,,,,,,,,"7804 House of Correction Rd Jessup, MD 20794",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2865,2021-05-19,44330,MD,Maryland Correctional Facility for Women (MCIW),,118.0,110.0,,,61.0,61.0,,,,,,,,,,,,"7943 Brockbridge Road Jessup, Maryland 20794",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2866,2021-05-19,44330,MD,Maryland CI - Hagerstown (MCIH),,89.0,88.0,,,141.0,137.0,3.0,,,,,,,,,,,"18601 Roxbury Road Hagerstown, Maryland 21746",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2867,2021-05-19,44330,MD,Maryland Correctional Institution - Jessup (MCIJ),,81.0,80.0,,,235.0,234.0,,,,,,,,,,,,"7803 House of Correction Rd Jessup, Maryland 20794",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2868,2021-05-19,44330,MD,Maryland Correctional Training Ctr. (MCTC),,171.0,168.0,1.0,,226.0,222.0,3.0,,,,,,,,,,,"18800 Roxbury Road Hagerstown, Maryland 21746",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2869,2021-05-19,44330,MD,"Maryland Reception, Diagnostics and Classification Center (MRDCC)",,101.0,100.0,,,124.0,124.0,,,,,,,,,,,,"550 E. MADISON STREET, BALTIMORE, MD 21202",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2870,2021-05-19,44330,MD,Metropolitan Transition Center (MTC),,169.0,166.0,,,254.0,249.0,1.0,,,,,,,,,,,954 FORREST STREET,,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2871,2021-05-19,44330,MD,North Branch Correctional Institution (NBCI),,178.0,176.0,,,382.0,379.0,3.0,,,,,,,,,,,"14100 McMullen Highway, S.W. Cumberland, Maryland 21502",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2872,2021-05-19,44330,MD,Patuxent Institution (PATX),,127.0,123.0,,,69.0,68.0,1.0,,,,,,,,,,,7555 WATERLOO ROAD,,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2873,2021-05-19,44330,MD,Roxbury Correctional Institution (RCI),,118.0,118.0,,,275.0,272.0,4.0,,,,,,,,,,,"18701 Roxbury Road Hagerstown, Maryland 21746",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2874,2021-05-19,44330,MD,Southern MD Pre-Release Unit (SMPRU),,9.0,9.0,,,23.0,23.0,,,,,,,,,,,,"14320 Oaks Road Charlotte Hall, Maryland 20622",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2875,2021-05-19,44330,MD,Western Correctional Institution (WCI),,146.0,141.0,,,282.0,276.0,7.0,,,,,,,,,,,"13800 McMullen Highway, S.W. Cumberland, Maryland 21502",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2876,2021-05-19,44330,MD,Youth Detention Center (YDC),,40.0,39.0,,,20.0,20.0,,,,,,,,,,,,"926 Greenmount Avenue Baltimore, Maryland 21202",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2877,2021-05-19,44330,MD,,,,,,72192.0,,,,82404,9181,5810,4011,3968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2878,2021-05-20,44330,MD,Baltimore Central Booking & Intake Center (BCBIC),,277.0,271.0,2.0,,353.0,350.0,,,,,,,,,,,,"300 E. Madison Street Baltimore, Maryland",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2879,2021-05-20,44330,MD,Balimore City Correctional Center (BCCC),,40.0,39.0,1.0,,152.0,152.0,,,,,,,,,,,,"901 Greenmount Ave, Baltimore, MD 21202",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2880,2021-05-20,44330,MD,Central Maryland CF (CMCF),,37.0,36.0,,,124.0,122.0,2.0,,,,,,,,,,,7301 BUTTERCUP ROAD,,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2881,2021-05-20,44330,MD,Chesapeake Detention Center (CDF),,90.0,90.0,,,188.0,188.0,,,,,,,,,,,,401 E. MADISON STREET,,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2882,2021-05-20,44330,MD,Dorsey Run Correctional Facility (DRCF),,78.0,75.0,,,97.0,95.0,1.0,,,,,,,,,,,"2020 Toulson Road Jessup, MD 20794",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2883,2021-05-20,44330,MD,Eastern Correctional Institution (ECI),,239.0,236.0,,,1095.0,1093.0,1.0,,,,,,,,,,,"30420 Revells Neck Road Westover, Maryland 21890",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2884,2021-05-20,44330,MD,Eastern Pre-Release Unit (EPRU),,5.0,5.0,,,3.0,3.0,,,,,,,,,,,,"700 Flat Iron Square Road Church Hill, Maryland 21623",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2885,2021-05-20,44330,MD,Jessup Correctional Institution (JCI),,144.0,143.0,,,357.0,352.0,3.0,,,,,,,,,,,"7804 House of Correction Rd Jessup, MD 20794",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2886,2021-05-20,44330,MD,Maryland Correctional Facility for Women (MCIW),,118.0,110.0,,,61.0,61.0,,,,,,,,,,,,"7943 Brockbridge Road Jessup, Maryland 20794",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2887,2021-05-20,44330,MD,Maryland CI - Hagerstown (MCIH),,89.0,88.0,,,141.0,137.0,3.0,,,,,,,,,,,"18601 Roxbury Road Hagerstown, Maryland 21746",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2888,2021-05-20,44330,MD,Maryland Correctional Institution - Jessup (MCIJ),,81.0,80.0,,,235.0,234.0,,,,,,,,,,,,"7803 House of Correction Rd Jessup, Maryland 20794",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2889,2021-05-20,44330,MD,Maryland Correctional Training Ctr. (MCTC),,171.0,168.0,1.0,,226.0,222.0,3.0,,,,,,,,,,,"18800 Roxbury Road Hagerstown, Maryland 21746",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2890,2021-05-20,44330,MD,"Maryland Reception, Diagnostics and Classification Center (MRDCC)",,101.0,100.0,,,124.0,124.0,,,,,,,,,,,,"550 E. MADISON STREET, BALTIMORE, MD 21202",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2891,2021-05-20,44330,MD,Metropolitan Transition Center (MTC),,169.0,166.0,,,254.0,249.0,1.0,,,,,,,,,,,954 FORREST STREET,,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2892,2021-05-20,44330,MD,North Branch Correctional Institution (NBCI),,178.0,176.0,,,382.0,379.0,3.0,,,,,,,,,,,"14100 McMullen Highway, S.W. Cumberland, Maryland 21502",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2893,2021-05-20,44330,MD,Patuxent Institution (PATX),,127.0,123.0,,,69.0,68.0,1.0,,,,,,,,,,,7555 WATERLOO ROAD,,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2894,2021-05-20,44330,MD,Roxbury Correctional Institution (RCI),,118.0,118.0,,,275.0,272.0,4.0,,,,,,,,,,,"18701 Roxbury Road Hagerstown, Maryland 21746",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2895,2021-05-20,44330,MD,Southern MD Pre-Release Unit (SMPRU),,9.0,9.0,,,23.0,23.0,,,,,,,,,,,,"14320 Oaks Road Charlotte Hall, Maryland 20622",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2896,2021-05-20,44330,MD,Western Correctional Institution (WCI),,146.0,141.0,,,282.0,276.0,7.0,,,,,,,,,,,"13800 McMullen Highway, S.W. Cumberland, Maryland 21502",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2897,2021-05-20,44330,MD,Youth Detention Center (YDC),,40.0,39.0,,,20.0,20.0,,,,,,,,,,,,"926 Greenmount Avenue Baltimore, Maryland 21202",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2898,2021-05-20,44330,MD,,,,,,72192.0,,,,82404,9181,5810,4011,3968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2899,2021-05-21,44330,MD,Baltimore Central Booking & Intake Center (BCBIC),,277.0,271.0,2.0,,353.0,350.0,,,,,,,,,,,,"300 E. Madison Street Baltimore, Maryland",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2900,2021-05-21,44330,MD,Balimore City Correctional Center (BCCC),,40.0,39.0,1.0,,152.0,152.0,,,,,,,,,,,,"901 Greenmount Ave, Baltimore, MD 21202",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2901,2021-05-21,44330,MD,Central Maryland CF (CMCF),,37.0,36.0,,,124.0,122.0,2.0,,,,,,,,,,,7301 BUTTERCUP ROAD,,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2902,2021-05-21,44330,MD,Chesapeake Detention Center (CDF),,90.0,90.0,,,188.0,188.0,,,,,,,,,,,,401 E. MADISON STREET,,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2903,2021-05-21,44330,MD,Dorsey Run Correctional Facility (DRCF),,78.0,75.0,,,97.0,95.0,1.0,,,,,,,,,,,"2020 Toulson Road Jessup, MD 20794",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2904,2021-05-21,44330,MD,Eastern Correctional Institution (ECI),,239.0,236.0,,,1095.0,1093.0,1.0,,,,,,,,,,,"30420 Revells Neck Road Westover, Maryland 21890",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2905,2021-05-21,44330,MD,Eastern Pre-Release Unit (EPRU),,5.0,5.0,,,3.0,3.0,,,,,,,,,,,,"700 Flat Iron Square Road Church Hill, Maryland 21623",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2906,2021-05-21,44330,MD,Jessup Correctional Institution (JCI),,144.0,143.0,,,357.0,352.0,3.0,,,,,,,,,,,"7804 House of Correction Rd Jessup, MD 20794",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2907,2021-05-21,44330,MD,Maryland Correctional Facility for Women (MCIW),,118.0,110.0,,,61.0,61.0,,,,,,,,,,,,"7943 Brockbridge Road Jessup, Maryland 20794",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2908,2021-05-21,44330,MD,Maryland CI - Hagerstown (MCIH),,89.0,88.0,,,141.0,137.0,3.0,,,,,,,,,,,"18601 Roxbury Road Hagerstown, Maryland 21746",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2909,2021-05-21,44330,MD,Maryland Correctional Institution - Jessup (MCIJ),,81.0,80.0,,,235.0,234.0,,,,,,,,,,,,"7803 House of Correction Rd Jessup, Maryland 20794",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2910,2021-05-21,44330,MD,Maryland Correctional Training Ctr. (MCTC),,171.0,168.0,1.0,,226.0,222.0,3.0,,,,,,,,,,,"18800 Roxbury Road Hagerstown, Maryland 21746",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2911,2021-05-21,44330,MD,"Maryland Reception, Diagnostics and Classification Center (MRDCC)",,101.0,100.0,,,124.0,124.0,,,,,,,,,,,,"550 E. MADISON STREET, BALTIMORE, MD 21202",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2912,2021-05-21,44330,MD,Metropolitan Transition Center (MTC),,169.0,166.0,,,254.0,249.0,1.0,,,,,,,,,,,954 FORREST STREET,,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2913,2021-05-21,44330,MD,North Branch Correctional Institution (NBCI),,178.0,176.0,,,382.0,379.0,3.0,,,,,,,,,,,"14100 McMullen Highway, S.W. Cumberland, Maryland 21502",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2914,2021-05-21,44330,MD,Patuxent Institution (PATX),,127.0,123.0,,,69.0,68.0,1.0,,,,,,,,,,,7555 WATERLOO ROAD,,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2915,2021-05-21,44330,MD,Roxbury Correctional Institution (RCI),,118.0,118.0,,,275.0,272.0,4.0,,,,,,,,,,,"18701 Roxbury Road Hagerstown, Maryland 21746",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2916,2021-05-21,44330,MD,Southern MD Pre-Release Unit (SMPRU),,9.0,9.0,,,23.0,23.0,,,,,,,,,,,,"14320 Oaks Road Charlotte Hall, Maryland 20622",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2917,2021-05-21,44330,MD,Western Correctional Institution (WCI),,146.0,141.0,,,282.0,276.0,7.0,,,,,,,,,,,"13800 McMullen Highway, S.W. Cumberland, Maryland 21502",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2918,2021-05-21,44330,MD,Youth Detention Center (YDC),,40.0,39.0,,,20.0,20.0,,,,,,,,,,,,"926 Greenmount Avenue Baltimore, Maryland 21202",,4461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2919,2021-05-21,44330,MD,,,,,,72192.0,,,,82404,9181,5810,4011,3968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2920,2021-05-22,44337,MD,Baltimore Central Booking & Intake Center (BCBIC),,278.0,272.0,2.0,,353.0,352.0,,,,,,,,,,,,"300 E. Madison Street Baltimore, Maryland",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2921,2021-05-22,44337,MD,Balimore City Correctional Center (BCCC),,40.0,39.0,1.0,,152.0,152.0,,,,,,,,,,,,"901 Greenmount Ave, Baltimore, MD 21202",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2922,2021-05-22,44337,MD,Central Maryland CF (CMCF),,37.0,37.0,,,124.0,122.0,2.0,,,,,,,,,,,7301 BUTTERCUP ROAD,,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2923,2021-05-22,44337,MD,Chesapeake Detention Center (CDF),,91.0,90.0,,,188.0,188.0,,,,,,,,,,,,401 E. MADISON STREET,,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2924,2021-05-22,44337,MD,Dorsey Run Correctional Facility (DRCF),,78.0,77.0,,,97.0,95.0,1.0,,,,,,,,,,,"2020 Toulson Road Jessup, MD 20794",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2925,2021-05-22,44337,MD,Eastern Correctional Institution (ECI),,240.0,237.0,,,1097.0,1093.0,1.0,,,,,,,,,,,"30420 Revells Neck Road Westover, Maryland 21890",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2926,2021-05-22,44337,MD,Eastern Pre-Release Unit (EPRU),,5.0,5.0,,,3.0,3.0,,,,,,,,,,,,"700 Flat Iron Square Road Church Hill, Maryland 21623",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2927,2021-05-22,44337,MD,Jessup Correctional Institution (JCI),,144.0,144.0,,,358.0,353.0,3.0,,,,,,,,,,,"7804 House of Correction Rd Jessup, MD 20794",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2928,2021-05-22,44337,MD,Maryland Correctional Facility for Women (MCIW),,118.0,114.0,,,61.0,61.0,,,,,,,,,,,,"7943 Brockbridge Road Jessup, Maryland 20794",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2929,2021-05-22,44337,MD,Maryland CI - Hagerstown (MCIH),,90.0,89.0,,,141.0,137.0,3.0,,,,,,,,,,,"18601 Roxbury Road Hagerstown, Maryland 21746",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2930,2021-05-22,44337,MD,Maryland Correctional Institution - Jessup (MCIJ),,81.0,81.0,,,235.0,234.0,,,,,,,,,,,,"7803 House of Correction Rd Jessup, Maryland 20794",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2931,2021-05-22,44337,MD,Maryland Correctional Training Ctr. (MCTC),,172.0,168.0,1.0,,226.0,222.0,3.0,,,,,,,,,,,"18800 Roxbury Road Hagerstown, Maryland 21746",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2932,2021-05-22,44337,MD,"Maryland Reception, Diagnostics and Classification Center (MRDCC)",,101.0,100.0,,,124.0,124.0,,,,,,,,,,,,"550 E. MADISON STREET, BALTIMORE, MD 21202",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2933,2021-05-22,44337,MD,Metropolitan Transition Center (MTC),,169.0,168.0,,,255.0,252.0,1.0,,,,,,,,,,,954 FORREST STREET,,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2934,2021-05-22,44337,MD,North Branch Correctional Institution (NBCI),,180.0,176.0,,,382.0,379.0,3.0,,,,,,,,,,,"14100 McMullen Highway, S.W. Cumberland, Maryland 21502",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2935,2021-05-22,44337,MD,Patuxent Institution (PATX),,127.0,123.0,,,69.0,68.0,1.0,,,,,,,,,,,7555 WATERLOO ROAD,,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2936,2021-05-22,44337,MD,Roxbury Correctional Institution (RCI),,118.0,118.0,,,275.0,272.0,4.0,,,,,,,,,,,"18701 Roxbury Road Hagerstown, Maryland 21746",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2937,2021-05-22,44337,MD,Southern MD Pre-Release Unit (SMPRU),,9.0,9.0,,,23.0,23.0,,,,,,,,,,,,"14320 Oaks Road Charlotte Hall, Maryland 20622",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2938,2021-05-22,44337,MD,Western Correctional Institution (WCI),,146.0,146.0,,,282.0,276.0,7.0,,,,,,,,,,,"13800 McMullen Highway, S.W. Cumberland, Maryland 21502",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2939,2021-05-22,44337,MD,Youth Detention Center (YDC),,40.0,39.0,,,20.0,20.0,,,,,,,,,,,,"926 Greenmount Avenue Baltimore, Maryland 21202",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2940,2021-05-22,44337,MD,,,,,,72775.0,,,,86892,10066,7148,4103,3968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2941,2021-05-23,44337,MD,Baltimore Central Booking & Intake Center (BCBIC),,278.0,272.0,2.0,,353.0,352.0,,,,,,,,,,,,"300 E. Madison Street Baltimore, Maryland",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2942,2021-05-23,44337,MD,Balimore City Correctional Center (BCCC),,40.0,39.0,1.0,,152.0,152.0,,,,,,,,,,,,"901 Greenmount Ave, Baltimore, MD 21202",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2943,2021-05-23,44337,MD,Central Maryland CF (CMCF),,37.0,37.0,,,124.0,122.0,2.0,,,,,,,,,,,7301 BUTTERCUP ROAD,,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2944,2021-05-23,44337,MD,Chesapeake Detention Center (CDF),,91.0,90.0,,,188.0,188.0,,,,,,,,,,,,401 E. MADISON STREET,,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
2945,2021-05-23,44337,MD,Dorsey Run Correctional Facility (DRCF),,78.0,77.0,,,97.0,95.0,1.0,,,,,,,,,,,"2020 Toulson Road Jessup, MD 20794",,4465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
