Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_positiveonsite,fac_inc_hospitalized,fac_inc_deaths,fac_staff_positive,fac_staff_active,sum_inc_docearlyrelease,sum_inc_hospitalearlyrelease,sum_inc_localjailsearlyrelease,sum_staff_deaths,sum_inc_vaccinated,sum_staff_vaccinated,facility_bjs,fac_state,fac_inc_hospital,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_zip2,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_privprison,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,state
6831,2021-06-20,,VA,River North Correctional Center,,88.0,0.0,,0.0,,,,,,,,,,,,"329 Dell Brook Lane, Independence, VA 24348",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6832,2021-06-20,,VA,Rustburg Correctional Unit,,29.0,0.0,,0.0,,,,,,,,,,,,"479 Camp Nine Road, Rustburg, VA 24588",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6833,2021-06-20,,VA,St Brides Correctional Center,,459.0,0.0,,0.0,,,,,,,,,,,,"701 Sanderson Road, Chesapeake, VA 23328",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6834,2021-06-20,,VA,Stafford Men’s CCAP,,8.0,0.0,,0.0,,,,,,,,,,,,"384 Eskimo Hill Road, Stafford, VA, 22554",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6835,2021-06-20,,VA,State Farm Correctional Complex,,493.0,0.0,,10.0,,,,,,,,,,,,"3500 Woods Way, State Farm, VA 23160",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6836,2021-06-20,,VA,Sussex I State Prison,,179.0,0.0,,0.0,,,,,,,,,,,,24414 Mussel White Drive,,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6837,2021-06-20,,VA,Sussex II State Prison,,190.0,0.0,,1.0,,,,,,,,,,,,24427 MUSSELWHITE DRIVE,,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6838,2021-06-20,,VA,Virginia Correctional Center for Women includes State Farm Work Center,,74.0,0.0,,1.0,,,,,,,,,,,,"2841 River Road, Goochland, VA 23063",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6839,2021-06-20,,VA,Wallens Ridge State Prison,,20.0,0.0,,0.0,,,,,,,,,,,,272 DOGWOOD DR,,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6840,2021-06-20,,VA,Wise Correctional Unit,,24.0,0.0,,0.0,,,,,,,,,,,,"3602 Bear Lane Coeburn, VA 24230",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6841,2021-06-21,,VA,Appalachian Mens CCAP,NR,50.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,"924 CLIFTON ROAD, P. O. Box 2110",24260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6842,2021-06-21,,VA,Augusta Correctional Center,,585.0,0.0,,5.0,,,,,,,,,,,,"1821 Estaline Valley Road, Craigsville, VA 24430",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6843,2021-06-21,,VA,Baskerville Correctional Center,,249.0,0.0,,0.0,,,,,,,,,,,,"4150 Hayes Mill Road ,Baskerville, VA 23915",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6844,2021-06-21,,VA,Bland Correctional Center,,191.0,0.0,,0.0,,,,,,,,,,,,"256 Bland Farm Road, Bland, VA 24315",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6845,2021-06-21,,VA,Brunswick CCAP,,0.0,0.0,,0.0,,,,,,,,,,,,1147 PLANTERS ROAD,,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6846,2021-06-21,,VA,Buckingham Correctional Center,,648.0,0.0,,4.0,,,,,,,,,,,,"1349 Correctional Center Road, Dillwyn, VA 23936",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6847,2021-06-21,,VA,Caroline Correctional Unit,,6.0,0.0,,0.0,,,,,,,,,,,,"31285 Camp Road, Hanover, VA 23069",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6848,2021-06-21,,VA,Central Virginia Correctional Unit 13,,58.0,0.0,,0.0,,,,,,,,,,,,"6900 Courthouse Road, Chesterfield, VA 23832",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6849,2021-06-21,,VA,Chesterfield Women’s CCAP,,0.0,0.0,,0.0,,,,,,,,,,,,"7000 Courthouse Road, Chesterfield, VA 23832",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6850,2021-06-21,,VA,Coffeewood Correctional Center,,674.0,0.0,,1.0,,,,,,,,,,,,"12352 Coffeewood Drive, Mitchells, VA 22729",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6851,2021-06-21,,VA,Cold Springs CCAP,,31.0,0.0,,0.0,,,,,,,,,,,,192 Spitler Circle,,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6852,2021-06-21,,VA,Cold Springs Correctional Unit 10,,64.0,0.0,,0.0,,,,,,,,,,,,"221 Spitler Circle, Greenville, VA 24440",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6853,2021-06-21,,VA,Deerfield Correctional Center includes Deerfield Work Centers,,837.0,0.0,,19.0,,,,,,,,,,,,"21360 Deerfield Drive, Capron, VA 23829",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6854,2021-06-21,,VA,Dillwyn Correctional Center,,567.0,0.0,,2.0,,,,,,,,,,,,"1522 Prison Road, Dillwyn, VA 23936",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6855,2021-06-21,,VA,Fluvanna Correctional Center for Women,,654.0,0.0,,0.0,,,,,,,,,,,,"144 Prison Lane, Troy, VA 22974",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6856,2021-06-21,,VA,Green Rock Correctional Center,,233.0,0.0,,0.0,,,,,,,,,,,,"475 Green Rock Lane, Chatham, VA 24531",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6857,2021-06-21,,VA,Greensville Correctional Center includes Greensville Work Center,,725.0,0.0,,2.0,,,,,,,,,,,,"901 Corrections Way, Jarratt, VA 23870",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6858,2021-06-21,,VA,Halifax Correctional Unit,,130.0,0.0,,0.0,,,,,,,,,,,,"1200 Farm Road,Halifax, VA 24558",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6859,2021-06-21,,VA,Harrisonburg Mens CCAP,,26.0,0.0,,0.0,,,,,,,,,,,,6624 Beard Woods Lane,,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6860,2021-06-21,,VA,Haynesville Correctional Center,,484.0,0.0,,1.0,,,,,,,,,,,,"421 Barnfield Road , Haynesville, VA 22472",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6861,2021-06-21,,VA,Haynesville Correctional Unit 17,,1.0,0.0,,0.0,,,,,,,,,,,,"363 Camp Seventeen Road, Haynesville, VA 22472",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6862,2021-06-21,,VA,Indian Creek Correctional Center,,104.0,0.0,,0.0,,,,,,,,,,,,"801 Sanderson Road, Chesapeake, VA 23328",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6863,2021-06-21,,VA,Keen Mountain Correctional Center,,15.0,0.0,,1.0,,,,,,,,,,,,"State Route 629, Oakwood, VA 24631",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6864,2021-06-21,,VA,Lawrenceville Correctional Center,,102.0,0.0,,1.0,,,,,,,,,,,,"1607 Planters Road, Lawrenceville, VA 23868",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6865,2021-06-21,,VA,Lunenburg Correctional Center,,119.0,0.0,,1.0,,,,,,,,,,,,"690 Falls Road, Victoria, VA 23974",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6866,2021-06-21,,VA,Marion Correctional Treatment Center,,89.0,0.0,,2.0,,,,,,,,,,,,"110 Wright Street, Marion, VA 24354",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6867,2021-06-21,,VA,Nottoway Correctional Center includes Nottoway Work Center,,539.0,0.0,,2.0,,,,,,,,,,,,"2892 Schutt Road, Burkeville, VA 23922",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6868,2021-06-21,,VA,Patrick Henry Correctional Unit,,60.0,0.0,,0.0,,,,,,,,,,,,"18155 A. L. Philpott Highway, Ridgeway, VA 24148",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6869,2021-06-21,,VA,Pocahontas State Correctional Center,,245.0,0.0,,3.0,,,,,,,,,,,,"317 Old Mountain Road, Pocahontas, VA 24635",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6870,2021-06-21,,VA,Red Onion State Prison,,62.0,0.0,,0.0,,,,,,,,,,,,"10800 H. JACK ROSE HIGHWAY, P. O. Box 970",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6871,2021-06-21,,VA,River North Correctional Center,,88.0,0.0,,0.0,,,,,,,,,,,,"329 Dell Brook Lane, Independence, VA 24348",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6872,2021-06-21,,VA,Rustburg Correctional Unit,,29.0,0.0,,0.0,,,,,,,,,,,,"479 Camp Nine Road, Rustburg, VA 24588",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6873,2021-06-21,,VA,St Brides Correctional Center,,459.0,0.0,,0.0,,,,,,,,,,,,"701 Sanderson Road, Chesapeake, VA 23328",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6874,2021-06-21,,VA,Stafford Men’s CCAP,,8.0,0.0,,0.0,,,,,,,,,,,,"384 Eskimo Hill Road, Stafford, VA, 22554",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6875,2021-06-21,,VA,State Farm Correctional Complex,,493.0,0.0,,10.0,,,,,,,,,,,,"3500 Woods Way, State Farm, VA 23160",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6876,2021-06-21,,VA,Sussex I State Prison,,179.0,0.0,,0.0,,,,,,,,,,,,24414 Mussel White Drive,,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6877,2021-06-21,,VA,Sussex II State Prison,,190.0,0.0,,1.0,,,,,,,,,,,,24427 MUSSELWHITE DRIVE,,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6878,2021-06-21,,VA,Virginia Correctional Center for Women includes State Farm Work Center,,74.0,0.0,,1.0,,,,,,,,,,,,"2841 River Road, Goochland, VA 23063",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6879,2021-06-21,,VA,Wallens Ridge State Prison,,20.0,0.0,,0.0,,,,,,,,,,,,272 DOGWOOD DR,,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6880,2021-06-21,,VA,Wise Correctional Unit,,24.0,0.0,,0.0,,,,,,,,,,,,"3602 Bear Lane Coeburn, VA 24230",,9112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6881,2021-06-23,2021-06-17,VA,Appalachian Men’s CCAP,NR,50.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6882,2021-06-23,2021-06-17,VA,Augusta Correctional Center,NR,585.0,0.0,0.0,5.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6883,2021-06-23,2021-06-17,VA,Baskerville Correctional Center,NR,249.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6884,2021-06-23,2021-06-17,VA,Bland Correctional Center,NR,191.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6885,2021-06-23,2021-06-17,VA,Brunswick CCAP,NR,0.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6886,2021-06-23,2021-06-17,VA,Buckingham Correctional Center,NR,648.0,0.0,0.0,4.0,NR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6887,2021-06-23,2021-06-17,VA,Caroline Correctional Unit,NR,6.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6888,2021-06-23,2021-06-17,VA,Central Virginia Correctional Unit #13,NR,58.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6889,2021-06-23,2021-06-17,VA,Chesterfield Women’s CCAP,NR,0.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6890,2021-06-23,2021-06-17,VA,Coffeewood Correctional Center,NR,674.0,0.0,0.0,1.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6891,2021-06-23,2021-06-17,VA,Cold Springs CCAP,NR,31.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6892,2021-06-23,2021-06-17,VA,Cold Springs Correctional Unit #10,NR,64.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6893,2021-06-23,2021-06-17,VA,Deerfield Correctional Center (includes Deerfield Work Centers),NR,837.0,0.0,0.0,19.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6894,2021-06-23,2021-06-17,VA,Dillwyn Correctional Center,NR,567.0,0.0,0.0,2.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6895,2021-06-23,2021-06-17,VA,Fluvanna Correctional Center for Women,NR,654.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6896,2021-06-23,2021-06-17,VA,Green Rock Correctional Center,NR,233.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6897,2021-06-23,2021-06-17,VA,Greensville Correctional Center (includes Greensville Work Center),NR,725.0,0.0,0.0,2.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6898,2021-06-23,2021-06-17,VA,Halifax Correctional Unit,NR,130.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6899,2021-06-23,2021-06-17,VA,Harrisonburg Men’s CCAP,NR,26.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6900,2021-06-23,2021-06-17,VA,Haynesville Correctional Center,NR,484.0,0.0,0.0,1.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6901,2021-06-23,2021-06-17,VA,Haynesville Correctional Unit #17,NR,1.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6902,2021-06-23,2021-06-17,VA,Indian Creek Correctional Center,NR,104.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6903,2021-06-23,2021-06-17,VA,Keen Mountain Correctional Center,NR,15.0,0.0,0.0,1.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6904,2021-06-23,2021-06-17,VA,Lawrenceville Correctional Center,NR,102.0,0.0,0.0,1.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6905,2021-06-23,2021-06-17,VA,Lunenburg Correctional Center,NR,119.0,0.0,0.0,1.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6906,2021-06-23,2021-06-17,VA,Marion Correctional Treatment Center,NR,89.0,0.0,0.0,2.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6907,2021-06-23,2021-06-17,VA,Nottoway Correctional Center (includes Nottoway Work Center),NR,539.0,0.0,0.0,2.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6908,2021-06-23,2021-06-17,VA,Patrick Henry Correctional Unit,NR,60.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6909,2021-06-23,2021-06-17,VA,Pocahontas State Correctional Center,NR,245.0,0.0,0.0,3.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6910,2021-06-23,2021-06-17,VA,Red Onion State Prison,NR,62.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6911,2021-06-23,2021-06-17,VA,River North Correctional Center,NR,88.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6912,2021-06-23,2021-06-17,VA,Rustburg Correctional Unit,NR,29.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6913,2021-06-23,2021-06-17,VA,St. Brides Correctional Center,NR,459.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6914,2021-06-23,2021-06-17,VA,Stafford Men’s CCAP,NR,8.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6915,2021-06-23,2021-06-17,VA,State Farm Correctional Complex,NR,493.0,0.0,0.0,10.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6916,2021-06-23,2021-06-17,VA,Sussex I State Prison,NR,179.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6917,2021-06-23,2021-06-17,VA,Sussex II State Prison,NR,190.0,0.0,0.0,1.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6918,2021-06-23,2021-06-17,VA,Virginia Correctional Center for Women (includes State Farm Work Center),NR,74.0,0.0,0.0,1.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6919,2021-06-23,2021-06-17,VA,Wallens Ridge State Prison,NR,20.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6920,2021-06-23,2021-06-17,VA,Wise Correctional Unit,NR,24.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6921,2021-06-23,2021-06-17,VA,,,,,,,,,1338.0,3.0,791.0,5.0,19081.0,7002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6922,2021-06-24,2021-06-17,VA,Appalachian Men’s CCAP,NR,50.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
6923,2021-06-24,2021-06-17,VA,Augusta Correctional Center,NR,585.0,0.0,0.0,5.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
