Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_negative,fac_inc_testpending,fac_inc_recovered,fac_inc_deaths,sum_inc_vaccinated,sum_staff_positive,sum_staff_recovered,sum_staff_deaths,facility_bjs,fac_state,fac_inc_testedlocal,fac_inc_testedintake,fac_inc_pending,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,fac_inc_vaccinatedpercent,state
942,2021-04-28,44307,UT,Northern Utah Community Correctional Center,438.0,28.0,410.0,NR,28.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
943,2021-04-28,44307,UT,Orange Street Community Correctional Center,227.0,12.0,215.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
944,2021-04-28,44307,UT,,,,,,,,1700,402.0,396.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
945,2021-04-29,44307,UT,Utah State Prison -- Draper,14908.0,1769.0,13139.0,NR,1753.0,13.0,,,,,,,,,,P.O. Box 250,,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
946,2021-04-29,44307,UT,Central Utah Correctional Facility -- Gunnison,10906.0,1109.0,9797.0,NR,1105.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
947,2021-04-29,44307,UT,Atherton Community Correctional Center,337.0,19.0,318.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
948,2021-04-29,44307,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
949,2021-04-29,44307,UT,Fortitude Treatment Center,512.0,63.0,449.0,NR,63.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
950,2021-04-29,44307,UT,Northern Utah Community Correctional Center,438.0,28.0,410.0,NR,28.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
951,2021-04-29,44307,UT,Orange Street Community Correctional Center,227.0,12.0,215.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
952,2021-04-29,44307,UT,,,,,,,,1700,402.0,396.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
953,2021-04-30,44307,UT,Utah State Prison -- Draper,14908.0,1769.0,13139.0,NR,1753.0,13.0,,,,,,,,,,P.O. Box 250,,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
954,2021-04-30,44307,UT,Central Utah Correctional Facility -- Gunnison,10906.0,1109.0,9797.0,NR,1105.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
955,2021-04-30,44307,UT,Atherton Community Correctional Center,337.0,19.0,318.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
956,2021-04-30,44307,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
957,2021-04-30,44307,UT,Fortitude Treatment Center,512.0,63.0,449.0,NR,63.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
958,2021-04-30,44307,UT,Northern Utah Community Correctional Center,438.0,28.0,410.0,NR,28.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
959,2021-04-30,44307,UT,Orange Street Community Correctional Center,227.0,12.0,215.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
960,2021-04-30,44307,UT,,,,,,,,1700,402.0,396.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
961,2021-05-01,44307,UT,Utah State Prison -- Draper,14908.0,1769.0,13139.0,NR,1753.0,13.0,,,,,,,,,,P.O. Box 250,,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
962,2021-05-01,44307,UT,Central Utah Correctional Facility -- Gunnison,10906.0,1109.0,9797.0,NR,1105.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
963,2021-05-01,44307,UT,Atherton Community Correctional Center,337.0,19.0,318.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
964,2021-05-01,44307,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
965,2021-05-01,44307,UT,Fortitude Treatment Center,512.0,63.0,449.0,NR,63.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
966,2021-05-01,44307,UT,Northern Utah Community Correctional Center,438.0,28.0,410.0,NR,28.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
967,2021-05-01,44307,UT,Orange Street Community Correctional Center,227.0,12.0,215.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
968,2021-05-01,44307,UT,,,,,,,,1700,402.0,396.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
969,2021-05-02,44307,UT,Utah State Prison -- Draper,14908.0,1769.0,13139.0,NR,1753.0,13.0,,,,,,,,,,P.O. Box 250,,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
970,2021-05-02,44307,UT,Central Utah Correctional Facility -- Gunnison,10906.0,1109.0,9797.0,NR,1105.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
971,2021-05-02,44307,UT,Atherton Community Correctional Center,337.0,19.0,318.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
972,2021-05-02,44307,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
973,2021-05-02,44307,UT,Fortitude Treatment Center,512.0,63.0,449.0,NR,63.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
974,2021-05-02,44307,UT,Northern Utah Community Correctional Center,438.0,28.0,410.0,NR,28.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
975,2021-05-02,44307,UT,Orange Street Community Correctional Center,227.0,12.0,215.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
976,2021-05-02,44307,UT,,,,,,,,1700,402.0,396.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
977,2021-05-03,44307,UT,Utah State Prison -- Draper,14908.0,1769.0,13139.0,NR,1753.0,13.0,,,,,,,,,,P.O. Box 250,,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
978,2021-05-03,44307,UT,Central Utah Correctional Facility -- Gunnison,10906.0,1109.0,9797.0,NR,1105.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
979,2021-05-03,44307,UT,Atherton Community Correctional Center,337.0,19.0,318.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
980,2021-05-03,44307,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
981,2021-05-03,44307,UT,Fortitude Treatment Center,512.0,63.0,449.0,NR,63.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
982,2021-05-03,44307,UT,Northern Utah Community Correctional Center,438.0,28.0,410.0,NR,28.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
983,2021-05-03,44307,UT,Orange Street Community Correctional Center,227.0,12.0,215.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
984,2021-05-03,44307,UT,,,,,,,,1700,402.0,396.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
985,2021-05-04,44307,UT,Utah State Prison -- Draper,14908.0,1769.0,13139.0,NR,1753.0,13.0,,,,,,,,,,P.O. Box 250,,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
986,2021-05-04,44307,UT,Central Utah Correctional Facility -- Gunnison,10906.0,1109.0,9797.0,NR,1105.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
987,2021-05-04,44307,UT,Atherton Community Correctional Center,337.0,19.0,318.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
988,2021-05-04,44307,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
989,2021-05-04,44307,UT,Fortitude Treatment Center,512.0,63.0,449.0,NR,63.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
990,2021-05-04,44307,UT,Northern Utah Community Correctional Center,438.0,28.0,410.0,NR,28.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
991,2021-05-04,44307,UT,Orange Street Community Correctional Center,227.0,12.0,215.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
992,2021-05-04,44307,UT,,,,,,,,1700,402.0,396.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
993,2021-05-05,44307,UT,Utah State Prison -- Draper,14908.0,1769.0,13139.0,NR,1753.0,13.0,,,,,,,,,,P.O. Box 250,,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
994,2021-05-05,44307,UT,Central Utah Correctional Facility -- Gunnison,10906.0,1109.0,9797.0,NR,1105.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
995,2021-05-05,44307,UT,Atherton Community Correctional Center,337.0,19.0,318.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
996,2021-05-05,44307,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
997,2021-05-05,44307,UT,Fortitude Treatment Center,512.0,63.0,449.0,NR,63.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
998,2021-05-05,44307,UT,Northern Utah Community Correctional Center,438.0,28.0,410.0,NR,28.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
999,2021-05-05,44307,UT,Orange Street Community Correctional Center,227.0,12.0,215.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1000,2021-05-05,44307,UT,,,,,,,,1700,402.0,396.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1001,2021-05-06,44307,UT,Utah State Prison -- Draper,14908.0,1769.0,13139.0,NR,1753.0,13.0,,,,,,,,,,P.O. Box 250,,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1002,2021-05-06,44307,UT,Central Utah Correctional Facility -- Gunnison,10906.0,1109.0,9797.0,NR,1105.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1003,2021-05-06,44307,UT,Atherton Community Correctional Center,337.0,19.0,318.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1004,2021-05-06,44307,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1005,2021-05-06,44307,UT,Fortitude Treatment Center,512.0,63.0,449.0,NR,63.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1006,2021-05-06,44307,UT,Northern Utah Community Correctional Center,438.0,28.0,410.0,NR,28.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1007,2021-05-06,44307,UT,Orange Street Community Correctional Center,227.0,12.0,215.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1008,2021-05-06,44307,UT,,,,,,,,1700,402.0,396.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1009,2021-05-07,44307,UT,Utah State Prison -- Draper,14908.0,1769.0,13139.0,NR,1753.0,13.0,,,,,,,,,,P.O. Box 250,,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1010,2021-05-07,44307,UT,Central Utah Correctional Facility -- Gunnison,10906.0,1109.0,9797.0,NR,1105.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1011,2021-05-07,44307,UT,Atherton Community Correctional Center,337.0,19.0,318.0,NR,14.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1012,2021-05-07,44307,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1013,2021-05-07,44307,UT,Fortitude Treatment Center,512.0,63.0,449.0,NR,63.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1014,2021-05-07,44307,UT,Northern Utah Community Correctional Center,438.0,28.0,410.0,NR,28.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1015,2021-05-07,44307,UT,Orange Street Community Correctional Center,227.0,12.0,215.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,3015.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1016,2021-05-07,44307,UT,,,,,,,,1700,402.0,396.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1017,2021-05-08,44321,UT,Utah State Prison -- Draper,15377.0,1768.0,13609.0,NR,1753.0,13.0,,,,,,,,,,P.O. Box 250,,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1018,2021-05-08,44321,UT,Central Utah Correctional Facility -- Gunnison,10979.0,1109.0,9870.0,NR,1106.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1019,2021-05-08,44321,UT,Atherton Community Correctional Center,364.0,19.0,345.0,NR,18.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1020,2021-05-08,44321,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1021,2021-05-08,44321,UT,Fortitude Treatment Center,711.0,63.0,648.0,NR,63.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1022,2021-05-08,44321,UT,Northern Utah Community Correctional Center,741.0,28.0,713.0,NR,28.0,0.0,,,,,,,,,,"2445 S. Water Tower Way (1125 W.) Ogden, UT 84401",84401.0,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1023,2021-05-08,44321,UT,Orange Street Community Correctional Center,253.0,12.0,215.0,NR,12.0,0.0,,,,,,,,,,"80 S. Orange Street (1900 West) Salt Lake City, UT 84116",84116.0,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1024,2021-05-08,44315,UT,,,,,,,,2659,402.0,396.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1025,2021-05-09,44321,UT,Utah State Prison -- Draper,15377.0,1768.0,13609.0,NR,1753.0,13.0,,,,,,,,,,P.O. Box 250,,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1026,2021-05-09,44321,UT,Central Utah Correctional Facility -- Gunnison,10979.0,1109.0,9870.0,NR,1106.0,3.0,,,,,,,,,,"255 East 300 North, P.O. Box 898",,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1027,2021-05-09,44321,UT,Atherton Community Correctional Center,364.0,19.0,345.0,NR,18.0,0.0,,,,,,,,,,"2588 W. 2365 South West, Valley City, UT 84119",,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1028,2021-05-09,44321,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,12.0,0.0,,,,,,,,,,"1141 S. 2475 West Salt Lake City, UT 84104",84104.0,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1029,2021-05-09,44321,UT,Fortitude Treatment Center,711.0,63.0,648.0,NR,63.0,0.0,,,,,,,,,,"1747 S. 900 West. Salt Lake City, UT 84104",,3014.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
