Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_testsconducted,fac_inc_recovered,fac_inc_deaths,fac_inc_positivetests,fac_inc_active,fac_inc_totalpositive,sum_inc_tested,sum_inc_vaccinated,sum_staff_onleave,sum_staff_recovered,sum_staff_active,sum_staff_positive,sum_staff_deaths,inc_capacity_femalestate,inc_capacity_maleprivate,inc_capacity_malestate,inc_vacancy_femalestate,inc_vacancy_maleprivate,inc_vacancy_malestate,inc_population_femalestate,inc_population_maleprivate,inc_population_malestate,inc_population_femalestatevaccancyrate,inc_population_maleprivatevaccancyrate,inc_population_malestatevaccancyrate,sum_staff_vaccinated,facility_bjs,fac_state,fac_inc_positive,fac_inc_tested,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_privprison,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,scrapedate\,state
7082,2021-03-13,2021-03-12,CO,Fremont CF,16865,,4,770,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 999",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7083,2021-03-13,2021-03-12,CO,La Vista CF,3306,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,"1401 W. 17TH STREET, PO BOX 3",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7084,2021-03-13,2021-03-12,CO,Limon CF,4098,,0,743,0,,,,,,,,,,,,,,,,,,,,,,,,,,49030 STATE HIGHWAY 71,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7085,2021-03-13,2021-03-12,CO,Rifle CC,1029,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,0200 COUNTY ROAD 219,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7086,2021-03-13,2021-03-12,CO,San Carlos CF,2175,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,"1410 WEST 13TH STREET, PO BOX 3",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7087,2021-03-13,2021-03-12,CO,Skyline CC,NR,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7088,2021-03-13,2021-03-12,CO,Sterling CF,23485,,10,1444,0,,,,,,,,,,,,,,,,,,,,,,,,,,"12101 HIGHWAY 61, PO BOX 6000",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7089,2021-03-13,2021-03-12,CO,Trinidad CF,3411,,0,326,0,,,,,,,,,,,,,,,,,,,,,,,,,,"21000 HIGHWAY 350 EAST, PO BOX 2000",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7090,2021-03-13,2021-03-12,CO,Youthful Offender System,822,,0,141,0,,,,,,,,,,,,,,,,,,,,,,,,,,1300 WEST 13TH STREET,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7091,2021-03-13,2021-03-12,CO,,,,,,,8706.0,18732.0,2125.0,49.0,1572.0,14.0,1586.0,NR,1544.0,3188.0,12637.0,695.0,544.0,3129.0,849.0,2644.0,9508.0,0.4501295336999999,0.1706398996,0.2476062357,2653.0,,,,,,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7092,2021-03-14,2021-03-12,CO,Arkansas Valley Correctional Facility,4367,,4,943,7,,,,,,,,,,,,,,,,,,,,,,,,,,"12750 Highway 96 at Lane 13 Ordway, CO 81034",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7093,2021-03-14,2021-03-12,CO,Arrowhead CF,4532,,1,358,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7094,2021-03-14,2021-03-12,CO,Bent County CF,10028,,2,1087,2,,,,,,,,,,,,,,,,,,,,,,,,,,11560 COUNTY ROAD FF 75,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7095,2021-03-14,2021-03-12,CO,Buena Vista Correctional Complex,21728,,1,519,8,,,,,,,,,,,,,,,,,,,,,,,,,,"15125 Highway 24 & 285 Buena Vista, CO 81211",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7096,2021-03-14,2021-03-12,CO,Centennial CF,14171,,0,135,3,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 600",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7097,2021-03-14,2021-03-12,CO,Centennial Correctional South Facility,NR,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,," 600 Evans Rd , Cañon City, CO 81212",81212.0,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7098,2021-03-14,2021-03-12,CO,Colorado Correctional Center,2009,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,"15445 South Golden Road. Golden, CO 80401",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7099,2021-03-14,2021-03-12,CO,Colorado State Penitentiary,9960,,0,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 777",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7100,2021-03-14,2021-03-12,CO,Colorado Territorial CF,7368,,5,576,0,,,,,,,,,,,,,,,,,,,,,,,,,,"275 WEST US HIGHWAY 50, PO BOX 1010",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7101,2021-03-14,2021-03-12,CO,Crowley County CF,24918,,1,828,49,,,,,,,,,,,,,,,,,,,,,,,,,,6564 HIGHWAY 96,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7102,2021-03-14,2021-03-12,CO,Delta CF,2121,,0,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,"3400 Baldwin Road, CR540 Greenwood, MS 38930",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7103,2021-03-14,2021-03-12,CO,Denver Reception & Diagnostic Center,8761,,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,"10900 SMITH ROAD, DENVER, CO 80239",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7104,2021-03-14,2021-03-12,CO,Denver Womens CF,12068,,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,"3600 HAVANA, PO BOX 392005",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7105,2021-03-14,2021-03-12,CO,Four Mile CF,2627,,0,401,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7106,2021-03-14,2021-03-12,CO,Fremont CF,16865,,4,770,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 999",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7107,2021-03-14,2021-03-12,CO,La Vista CF,3306,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,"1401 W. 17TH STREET, PO BOX 3",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7108,2021-03-14,2021-03-12,CO,Limon CF,4098,,0,743,0,,,,,,,,,,,,,,,,,,,,,,,,,,49030 STATE HIGHWAY 71,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7109,2021-03-14,2021-03-12,CO,Rifle CC,1029,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,0200 COUNTY ROAD 219,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7110,2021-03-14,2021-03-12,CO,San Carlos CF,2175,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,"1410 WEST 13TH STREET, PO BOX 3",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7111,2021-03-14,2021-03-12,CO,Skyline CC,NR,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7112,2021-03-14,2021-03-12,CO,Sterling CF,23485,,10,1444,0,,,,,,,,,,,,,,,,,,,,,,,,,,"12101 HIGHWAY 61, PO BOX 6000",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7113,2021-03-14,2021-03-12,CO,Trinidad CF,3411,,0,326,0,,,,,,,,,,,,,,,,,,,,,,,,,,"21000 HIGHWAY 350 EAST, PO BOX 2000",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7114,2021-03-14,2021-03-12,CO,Youthful Offender System,822,,0,141,0,,,,,,,,,,,,,,,,,,,,,,,,,,1300 WEST 13TH STREET,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7115,2021-03-14,2021-03-12,CO,,,,,,,8706.0,18732.0,2125.0,49.0,1572.0,14.0,1586.0,NR,1544.0,3188.0,12637.0,695.0,544.0,3129.0,849.0,2644.0,9508.0,0.4501295336999999,0.1706398996,0.2476062357,2653.0,,,,,,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7116,2021-03-15,2021-03-12,CO,Arkansas Valley Correctional Facility,4367,,4,943,7,,,,,,,,,,,,,,,,,,,,,,,,,,"12750 Highway 96 at Lane 13 Ordway, CO 81034",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7117,2021-03-15,2021-03-12,CO,Arrowhead CF,4532,,1,358,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7118,2021-03-15,2021-03-12,CO,Bent County CF,10028,,2,1087,2,,,,,,,,,,,,,,,,,,,,,,,,,,11560 COUNTY ROAD FF 75,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7119,2021-03-15,2021-03-12,CO,Buena Vista Correctional Complex,21728,,1,519,8,,,,,,,,,,,,,,,,,,,,,,,,,,"15125 Highway 24 & 285 Buena Vista, CO 81211",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7120,2021-03-15,2021-03-12,CO,Centennial CF,14171,,0,135,3,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 600",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7121,2021-03-15,2021-03-12,CO,Centennial Correctional South Facility,NR,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,," 600 Evans Rd , Cañon City, CO 81212",81212.0,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7122,2021-03-15,2021-03-12,CO,Colorado Correctional Center,2009,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,"15445 South Golden Road. Golden, CO 80401",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7123,2021-03-15,2021-03-12,CO,Colorado State Penitentiary,9960,,0,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 777",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7124,2021-03-15,2021-03-12,CO,Colorado Territorial CF,7368,,5,576,0,,,,,,,,,,,,,,,,,,,,,,,,,,"275 WEST US HIGHWAY 50, PO BOX 1010",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7125,2021-03-15,2021-03-12,CO,Crowley County CF,24918,,1,828,49,,,,,,,,,,,,,,,,,,,,,,,,,,6564 HIGHWAY 96,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7126,2021-03-15,2021-03-12,CO,Delta CF,2121,,0,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,"3400 Baldwin Road, CR540 Greenwood, MS 38930",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7127,2021-03-15,2021-03-12,CO,Denver Reception & Diagnostic Center,8761,,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,"10900 SMITH ROAD, DENVER, CO 80239",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7128,2021-03-15,2021-03-12,CO,Denver Womens CF,12068,,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,"3600 HAVANA, PO BOX 392005",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7129,2021-03-15,2021-03-12,CO,Four Mile CF,2627,,0,401,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7130,2021-03-15,2021-03-12,CO,Fremont CF,16865,,4,770,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 999",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7131,2021-03-15,2021-03-12,CO,La Vista CF,3306,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,"1401 W. 17TH STREET, PO BOX 3",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7132,2021-03-15,2021-03-12,CO,Limon CF,4098,,0,743,0,,,,,,,,,,,,,,,,,,,,,,,,,,49030 STATE HIGHWAY 71,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7133,2021-03-15,2021-03-12,CO,Rifle CC,1029,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,0200 COUNTY ROAD 219,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7134,2021-03-15,2021-03-12,CO,San Carlos CF,2175,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,"1410 WEST 13TH STREET, PO BOX 3",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7135,2021-03-15,2021-03-12,CO,Skyline CC,NR,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7136,2021-03-15,2021-03-12,CO,Sterling CF,23485,,10,1444,0,,,,,,,,,,,,,,,,,,,,,,,,,,"12101 HIGHWAY 61, PO BOX 6000",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7137,2021-03-15,2021-03-12,CO,Trinidad CF,3411,,0,326,0,,,,,,,,,,,,,,,,,,,,,,,,,,"21000 HIGHWAY 350 EAST, PO BOX 2000",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7138,2021-03-15,2021-03-12,CO,Youthful Offender System,822,,0,141,0,,,,,,,,,,,,,,,,,,,,,,,,,,1300 WEST 13TH STREET,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7139,2021-03-15,2021-03-12,CO,,,,,,,8706.0,18732.0,2125.0,49.0,1572.0,14.0,1586.0,NR,1544.0,3188.0,12637.0,695.0,544.0,3129.0,849.0,2644.0,9508.0,0.4501295336999999,0.1706398996,0.2476062357,2653.0,,,,,,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7140,2021-03-16,2021-03-15,CO,Arkansas Valley Correctional Facility,4368,,4,943,7,,,,,,,,,,,,,,,,,,,,,,,,,,"12750 Highway 96 at Lane 13 Ordway, CO 81034",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7141,2021-03-16,2021-03-15,CO,Arrowhead CF,4545,,1,358,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7142,2021-03-16,2021-03-15,CO,Bent County CF,10058,,2,1087,2,,,,,,,,,,,,,,,,,,,,,,,,,,11560 COUNTY ROAD FF 75,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7143,2021-03-16,2021-03-15,CO,Buena Vista Correctional Complex,21729,,1,519,8,,,,,,,,,,,,,,,,,,,,,,,,,,"15125 Highway 24 & 285 Buena Vista, CO 81211",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7144,2021-03-16,2021-03-15,CO,Centennial CF,14376,,0,136,4,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 600",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7145,2021-03-16,2021-03-15,CO,Centennial Correctional South Facility,NR,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,," 600 Evans Rd , Cañon City, CO 81212",81212.0,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7146,2021-03-16,2021-03-15,CO,Colorado Correctional Center,2077,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,"15445 South Golden Road. Golden, CO 80401",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7147,2021-03-16,2021-03-15,CO,Colorado State Penitentiary,9961,,0,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 777",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7148,2021-03-16,2021-03-15,CO,Colorado Territorial CF,7375,,5,576,0,,,,,,,,,,,,,,,,,,,,,,,,,,"275 WEST US HIGHWAY 50, PO BOX 1010",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7149,2021-03-16,2021-03-15,CO,Crowley County CF,24932,,1,828,49,,,,,,,,,,,,,,,,,,,,,,,,,,6564 HIGHWAY 96,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7150,2021-03-16,2021-03-15,CO,Delta CF,2121,,0,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,"3400 Baldwin Road, CR540 Greenwood, MS 38930",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7151,2021-03-16,2021-03-15,CO,Denver Reception & Diagnostic Center,8761,,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,"10900 SMITH ROAD, DENVER, CO 80239",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7152,2021-03-16,2021-03-15,CO,Denver Womens CF,12073,,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,"3600 HAVANA, PO BOX 392005",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7153,2021-03-16,2021-03-15,CO,Four Mile CF,2632,,0,401,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7154,2021-03-16,2021-03-15,CO,Fremont CF,16875,,4,770,0,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 999",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7155,2021-03-16,2021-03-15,CO,La Vista CF,3310,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,"1401 W. 17TH STREET, PO BOX 3",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7156,2021-03-16,2021-03-15,CO,Limon CF,4098,,0,743,0,,,,,,,,,,,,,,,,,,,,,,,,,,49030 STATE HIGHWAY 71,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7157,2021-03-16,2021-03-15,CO,Rifle CC,1029,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,0200 COUNTY ROAD 219,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7158,2021-03-16,2021-03-15,CO,San Carlos CF,2189,,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,"1410 WEST 13TH STREET, PO BOX 3",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7159,2021-03-16,2021-03-15,CO,Skyline CC,NR,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,"E US HIGHWAY 50 & EVANS BOULEVARD, PO BOX 300",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7160,2021-03-16,2021-03-15,CO,Sterling CF,23501,,10,1444,0,,,,,,,,,,,,,,,,,,,,,,,,,,"12101 HIGHWAY 61, PO BOX 6000",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7161,2021-03-16,2021-03-15,CO,Trinidad CF,3412,,0,326,0,,,,,,,,,,,,,,,,,,,,,,,,,,"21000 HIGHWAY 350 EAST, PO BOX 2000",,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7162,2021-03-16,2021-03-15,CO,Youthful Offender System,824,,0,141,0,,,,,,,,,,,,,,,,,,,,,,,,,,1300 WEST 13TH STREET,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
7163,2021-03-16,2021-03-15,CO,,,,,,,8706.0,18800.0,2158.0,45.0,1575.0,14.0,1589.0,NR,1544.0,3188.0,12637.0,695.0,528.0,3135.0,849.0,2660.0,9502.0,0.4501295336999999,0.165621079,0.2480810319,2653.0,,,,,,,8706.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
